timestamp,f0_update_count,f1_announcement_count,f2_withdrawal_count,f3_avg_as_path_length,f4_median_as_path_length,f5_as_path_change_count
2025-02-25 22:10:12,11034,10866,168,4.700809865635929,4.0,3095
2025-02-25 22:10:18,5389,5252,136,4.249047981721249,4.0,1072
2025-02-25 22:10:24,5196,4927,267,5.022731885528719,5.0,969
2025-02-25 22:10:30,4722,4584,134,4.3789267015706805,4.0,1022
2025-02-25 22:10:36,9304,9073,229,4.063815716962416,4.0,2529
2025-02-25 22:10:42,9650,9373,276,4.325082684305985,4.0,4900
2025-02-25 22:10:48,4414,4343,69,4.183974211374625,4.0,1224
2025-02-25 22:10:54,7636,7530,106,4.409827357237716,4.0,3086
2025-02-25 22:11:00,3852,3759,92,4.272146847565842,4.0,1019
2025-02-25 22:11:06,5225,5086,135,4.33916633896972,4.0,1305
2025-02-25 22:11:12,6285,6078,206,4.564823955248437,4.0,1846
2025-02-25 22:11:18,5048,4830,218,4.409937888198757,4.0,1260
2025-02-25 22:11:24,4008,3779,227,4.194495898385816,4.0,1015
2025-02-25 22:11:30,4993,4751,242,4.387286886971164,4.0,1088
2025-02-25 22:11:36,5023,4901,120,4.606610895735564,4.0,1189
2025-02-25 22:11:42,5924,5692,232,4.583099086437104,4.0,2009
2025-02-25 22:11:48,5811,5470,339,4.629981718464351,4.0,1270
2025-02-25 22:11:54,5887,5631,253,4.351802521754573,4.0,865
2025-02-25 22:12:00,5254,5155,98,4.714064015518914,4.0,1206
2025-02-25 22:12:06,6889,6732,157,4.375668449197861,4.0,2184
2025-02-25 22:12:12,7148,6862,284,4.127951034683766,4.0,2820
2025-02-25 22:12:18,4616,4445,170,4.201574803149606,3.0,1105
2025-02-25 22:12:24,3205,3117,88,4.413538658966956,4.0,789
2025-02-25 22:12:30,4428,4355,73,3.9439724454649823,3.0,1055
2025-02-25 22:12:36,4510,4382,127,5.349383842994067,4.0,879
2025-02-25 22:12:42,7456,6936,518,5.223904267589389,4.0,1808
2025-02-25 22:12:48,6380,6074,305,4.232960158050708,4.0,1543
2025-02-25 22:12:54,3228,3148,79,4.181702668360864,4.0,768
2025-02-25 22:13:00,4664,4515,146,4.326910299003322,4.0,1078
2025-02-25 22:13:06,4801,4579,221,4.373443983402489,4.0,1206
2025-02-25 22:13:12,8535,8278,256,4.561488282193767,4.0,3655
2025-02-25 22:13:18,5483,5370,111,4.308938547486034,4.0,1469
2025-02-25 22:13:24,4471,4392,78,4.648224043715847,5.0,1281
2025-02-25 22:13:30,6687,6527,160,4.390378428068025,4.0,2718
2025-02-25 22:13:36,7798,7706,90,4.124188943680249,4.0,2167
2025-02-25 22:13:42,11467,11153,310,4.736214471442661,4.0,4234
2025-02-25 22:13:48,5707,5562,145,4.889608054656598,4.0,1691
2025-02-25 22:13:54,8775,8651,124,4.3651600970986015,4.0,1188
2025-02-25 22:14:00,5520,5435,84,4.3992640294388226,4.0,1237
2025-02-25 22:14:06,10512,10427,82,5.908219046705668,6.0,2014
2025-02-25 22:14:12,7374,7243,130,5.541902526577385,5.0,1584
2025-02-25 22:14:18,10915,10754,157,4.727543239724754,4.0,2132
2025-02-25 22:14:24,4138,4044,93,4.497032640949555,4.0,1073
2025-02-25 22:14:30,6423,6310,112,5.307448494453249,5.0,1391
