f0_feature,timestamp,f0_value,f1_feature,f1_value,f2_feature,f2_value
update_count,2005-05-25 04:51:00,1530,announcement_count,1137,withdrawal_count,360
update_count,2005-05-25 04:52:00,1327,announcement_count,1168,withdrawal_count,113
update_count,2005-05-25 04:53:00,1857,announcement_count,1541,withdrawal_count,288
update_count,2005-05-25 04:54:00,1112,announcement_count,977,withdrawal_count,89
update_count,2005-05-25 04:55:00,1158,announcement_count,981,withdrawal_count,147
update_count,2005-05-25 04:56:00,802,announcement_count,653,withdrawal_count,99
update_count,2005-05-25 04:57:00,546,announcement_count,487,withdrawal_count,31
update_count,2005-05-25 04:58:00,624,announcement_count,514,withdrawal_count,66
update_count,2005-05-25 04:59:00,1259,announcement_count,1194,withdrawal_count,33
update_count,2005-05-25 05:00:00,2136,announcement_count,1815,withdrawal_count,272
update_count,2005-05-25 05:01:00,1152,announcement_count,948,withdrawal_count,176
update_count,2005-05-25 05:02:00,1168,announcement_count,994,withdrawal_count,124
update_count,2005-05-25 05:03:00,1245,announcement_count,1046,withdrawal_count,170
update_count,2005-05-25 05:04:00,1642,announcement_count,1522,withdrawal_count,72
update_count,2005-05-25 05:05:00,1317,announcement_count,1058,withdrawal_count,231
update_count,2005-05-25 05:06:00,1207,announcement_count,809,withdrawal_count,361
update_count,2005-05-25 05:07:00,1983,announcement_count,1822,withdrawal_count,126
update_count,2005-05-25 05:08:00,2623,announcement_count,2087,withdrawal_count,504
update_count,2005-05-25 05:09:00,1491,announcement_count,1230,withdrawal_count,217
update_count,2005-05-25 05:10:00,1246,announcement_count,1021,withdrawal_count,197
update_count,2005-05-25 05:11:00,1483,announcement_count,1142,withdrawal_count,288
update_count,2005-05-25 05:12:00,2895,announcement_count,2832,withdrawal_count,41
update_count,2005-05-25 05:13:00,1152,announcement_count,1013,withdrawal_count,89
update_count,2005-05-25 05:14:00,1117,announcement_count,986,withdrawal_count,101
update_count,2005-05-25 05:15:00,1656,announcement_count,1317,withdrawal_count,292
update_count,2005-05-25 05:16:00,1275,announcement_count,1188,withdrawal_count,55
update_count,2005-05-25 05:17:00,1318,announcement_count,1204,withdrawal_count,63
update_count,2005-05-25 05:18:00,6764,announcement_count,6567,withdrawal_count,169
update_count,2005-05-25 05:19:00,817,announcement_count,749,withdrawal_count,21
update_count,2005-05-25 05:20:00,709,announcement_count,662,withdrawal_count,19
update_count,2005-05-25 05:21:00,1171,announcement_count,1076,withdrawal_count,45
update_count,2005-05-25 05:22:00,4993,announcement_count,4864,withdrawal_count,99
update_count,2005-05-25 05:23:00,687,announcement_count,565,withdrawal_count,74
update_count,2005-05-25 05:24:00,767,announcement_count,665,withdrawal_count,74
update_count,2005-05-25 05:25:00,950,announcement_count,817,withdrawal_count,88
update_count,2005-05-25 05:26:00,1036,announcement_count,925,withdrawal_count,81
update_count,2005-05-25 05:27:00,611,announcement_count,547,withdrawal_count,16
update_count,2005-05-25 05:28:00,505,announcement_count,443,withdrawal_count,38
update_count,2005-05-25 05:29:00,522,announcement_count,455,withdrawal_count,13
update_count,2005-05-25 05:30:00,612,announcement_count,551,withdrawal_count,32
update_count,2005-05-25 05:31:00,652,announcement_count,560,withdrawal_count,52
update_count,2005-05-25 05:32:00,1161,announcement_count,1053,withdrawal_count,74
update_count,2005-05-25 05:33:00,907,announcement_count,814,withdrawal_count,49
update_count,2005-05-25 05:34:00,585,announcement_count,511,withdrawal_count,46
update_count,2005-05-25 05:35:00,1272,announcement_count,1163,withdrawal_count,58
update_count,2005-05-25 05:36:00,1045,announcement_count,763,withdrawal_count,255
update_count,2005-05-25 05:37:00,1080,announcement_count,899,withdrawal_count,131
update_count,2005-05-25 05:38:00,1175,announcement_count,1032,withdrawal_count,117
update_count,2005-05-25 05:39:00,1270,announcement_count,1065,withdrawal_count,159
update_count,2005-05-25 05:40:00,1378,announcement_count,1243,withdrawal_count,109
update_count,2005-05-25 05:41:00,3346,announcement_count,3226,withdrawal_count,70
update_count,2005-05-25 05:42:00,3497,announcement_count,2484,withdrawal_count,982
update_count,2005-05-25 05:43:00,1141,announcement_count,717,withdrawal_count,378
update_count,2005-05-25 05:44:00,1204,announcement_count,1042,withdrawal_count,130
update_count,2005-05-25 05:45:00,678,announcement_count,535,withdrawal_count,108
update_count,2005-05-25 05:46:00,809,announcement_count,709,withdrawal_count,61
update_count,2005-05-25 05:47:00,783,announcement_count,600,withdrawal_count,155
update_count,2005-05-25 05:48:00,621,announcement_count,529,withdrawal_count,46
update_count,2005-05-25 05:49:00,1425,announcement_count,1384,withdrawal_count,13
update_count,2005-05-25 05:50:00,1698,announcement_count,1537,withdrawal_count,115
update_count,2005-05-25 05:51:00,1955,announcement_count,1788,withdrawal_count,139
update_count,2005-05-25 05:52:00,1301,announcement_count,1166,withdrawal_count,86
update_count,2005-05-25 05:53:00,1624,announcement_count,1505,withdrawal_count,89
update_count,2005-05-25 05:54:00,1571,announcement_count,1408,withdrawal_count,117
update_count,2005-05-25 05:55:00,3390,announcement_count,3229,withdrawal_count,131
update_count,2005-05-25 05:56:00,1436,announcement_count,1281,withdrawal_count,111
update_count,2005-05-25 05:57:00,1191,announcement_count,1051,withdrawal_count,109
update_count,2005-05-25 05:58:00,901,announcement_count,681,withdrawal_count,170
update_count,2005-05-25 05:59:00,1037,announcement_count,948,withdrawal_count,65
update_count,2005-05-25 06:00:00,1135,announcement_count,1039,withdrawal_count,46
update_count,2005-05-25 06:01:00,703,announcement_count,624,withdrawal_count,51
update_count,2005-05-25 06:02:00,587,announcement_count,478,withdrawal_count,59
update_count,2005-05-25 06:03:00,965,announcement_count,922,withdrawal_count,19
update_count,2005-05-25 06:04:00,1294,announcement_count,1168,withdrawal_count,78
update_count,2005-05-25 06:05:00,1825,announcement_count,1654,withdrawal_count,138
update_count,2005-05-25 06:06:00,720,announcement_count,578,withdrawal_count,100
update_count,2005-05-25 06:07:00,697,announcement_count,595,withdrawal_count,70
update_count,2005-05-25 06:08:00,819,announcement_count,746,withdrawal_count,27
update_count,2005-05-25 06:09:00,4774,announcement_count,4695,withdrawal_count,49
update_count,2005-05-25 06:10:00,727,announcement_count,594,withdrawal_count,89
update_count,2005-05-25 06:11:00,722,announcement_count,618,withdrawal_count,73
update_count,2005-05-25 06:12:00,843,announcement_count,721,withdrawal_count,72
update_count,2005-05-25 06:13:00,704,announcement_count,627,withdrawal_count,47
update_count,2005-05-25 06:14:00,651,announcement_count,540,withdrawal_count,67
update_count,2005-05-25 06:15:00,536,announcement_count,462,withdrawal_count,41
update_count,2005-05-25 06:16:00,1003,announcement_count,870,withdrawal_count,89
update_count,2005-05-25 06:17:00,667,announcement_count,576,withdrawal_count,56
update_count,2005-05-25 06:18:00,608,announcement_count,509,withdrawal_count,49
update_count,2005-05-25 06:19:00,673,announcement_count,550,withdrawal_count,101
update_count,2005-05-25 06:20:00,765,announcement_count,674,withdrawal_count,45
update_count,2005-05-25 06:21:00,1248,announcement_count,1092,withdrawal_count,123
update_count,2005-05-25 06:22:00,1549,announcement_count,1371,withdrawal_count,132
update_count,2005-05-25 06:23:00,1678,announcement_count,1549,withdrawal_count,101
update_count,2005-05-25 06:24:00,1766,announcement_count,1649,withdrawal_count,67
update_count,2005-05-25 06:25:00,1373,announcement_count,1254,withdrawal_count,91
update_count,2005-05-25 06:26:00,680,announcement_count,630,withdrawal_count,15
update_count,2005-05-25 06:27:00,562,announcement_count,462,withdrawal_count,60
update_count,2005-05-25 06:28:00,1091,announcement_count,1007,withdrawal_count,54
update_count,2005-05-25 06:29:00,644,announcement_count,566,withdrawal_count,30
update_count,2005-05-25 06:30:00,675,announcement_count,608,withdrawal_count,38
update_count,2005-05-25 06:31:00,654,announcement_count,584,withdrawal_count,20
update_count,2005-05-25 06:32:00,614,announcement_count,539,withdrawal_count,51
update_count,2005-05-25 06:33:00,693,announcement_count,608,withdrawal_count,35
update_count,2005-05-25 06:34:00,1316,announcement_count,1259,withdrawal_count,29
update_count,2005-05-25 06:35:00,1511,announcement_count,1232,withdrawal_count,237
update_count,2005-05-25 06:36:00,674,announcement_count,594,withdrawal_count,44
update_count,2005-05-25 06:37:00,631,announcement_count,560,withdrawal_count,26
update_count,2005-05-25 06:38:00,721,announcement_count,656,withdrawal_count,35
update_count,2005-05-25 06:39:00,890,announcement_count,709,withdrawal_count,137
update_count,2005-05-25 06:40:00,1579,announcement_count,1349,withdrawal_count,202
update_count,2005-05-25 06:41:00,2926,announcement_count,2811,withdrawal_count,62
update_count,2005-05-25 06:42:00,2297,announcement_count,2195,withdrawal_count,76
update_count,2005-05-25 06:43:00,1014,announcement_count,842,withdrawal_count,124
update_count,2005-05-25 06:44:00,763,announcement_count,715,withdrawal_count,18
update_count,2005-05-25 06:45:00,561,announcement_count,494,withdrawal_count,21
update_count,2005-05-25 06:46:00,1949,announcement_count,1795,withdrawal_count,128
update_count,2005-05-25 06:47:00,1260,announcement_count,1059,withdrawal_count,151
update_count,2005-05-25 06:48:00,1739,announcement_count,1648,withdrawal_count,60
update_count,2005-05-25 06:49:00,1053,announcement_count,957,withdrawal_count,52
update_count,2005-05-25 06:50:00,746,announcement_count,679,withdrawal_count,37
update_count,2005-05-25 06:51:00,635,announcement_count,566,withdrawal_count,21
update_count,2005-05-25 06:52:00,542,announcement_count,485,withdrawal_count,31
update_count,2005-05-25 06:53:00,1008,announcement_count,903,withdrawal_count,55
update_count,2005-05-25 06:54:00,909,announcement_count,801,withdrawal_count,80
update_count,2005-05-25 06:55:00,883,announcement_count,769,withdrawal_count,68
update_count,2005-05-25 06:56:00,394,announcement_count,332,withdrawal_count,34
update_count,2005-05-25 06:57:00,775,announcement_count,682,withdrawal_count,42
update_count,2005-05-25 06:58:00,655,announcement_count,542,withdrawal_count,83
update_count,2005-05-25 06:59:00,1576,announcement_count,1437,withdrawal_count,91
update_count,2005-05-25 07:00:00,2326,announcement_count,2092,withdrawal_count,206
update_count,2005-05-25 07:01:00,1813,announcement_count,1600,withdrawal_count,169
update_count,2005-05-25 07:02:00,861,announcement_count,721,withdrawal_count,104
update_count,2005-05-25 07:03:00,742,announcement_count,652,withdrawal_count,48
update_count,2005-05-25 07:04:00,760,announcement_count,684,withdrawal_count,48
update_count,2005-05-25 07:05:00,1147,announcement_count,981,withdrawal_count,113
update_count,2005-05-25 07:06:00,660,announcement_count,603,withdrawal_count,31
update_count,2005-05-25 07:07:00,774,announcement_count,710,withdrawal_count,21
update_count,2005-05-25 07:08:00,683,announcement_count,604,withdrawal_count,41
update_count,2005-05-25 07:09:00,1194,announcement_count,1067,withdrawal_count,97
update_count,2005-05-25 07:10:00,2722,announcement_count,2612,withdrawal_count,59
update_count,2005-05-25 07:11:00,817,announcement_count,762,withdrawal_count,29
update_count,2005-05-25 07:12:00,645,announcement_count,550,withdrawal_count,46
update_count,2005-05-25 07:13:00,601,announcement_count,520,withdrawal_count,53
update_count,2005-05-25 07:14:00,663,announcement_count,559,withdrawal_count,52
update_count,2005-05-25 07:15:00,652,announcement_count,602,withdrawal_count,23
update_count,2005-05-25 07:16:00,1099,announcement_count,997,withdrawal_count,54
update_count,2005-05-25 07:17:00,1122,announcement_count,1015,withdrawal_count,77
update_count,2005-05-25 07:18:00,611,announcement_count,519,withdrawal_count,46
update_count,2005-05-25 07:19:00,960,announcement_count,864,withdrawal_count,65
update_count,2005-05-25 07:20:00,1019,announcement_count,852,withdrawal_count,121
update_count,2005-05-25 07:21:00,1517,announcement_count,1440,withdrawal_count,44
update_count,2005-05-25 07:22:00,1725,announcement_count,1544,withdrawal_count,137
update_count,2005-05-25 07:23:00,2013,announcement_count,1951,withdrawal_count,36
update_count,2005-05-25 07:24:00,953,announcement_count,859,withdrawal_count,42
update_count,2005-05-25 07:25:00,606,announcement_count,523,withdrawal_count,52
update_count,2005-05-25 07:26:00,686,announcement_count,546,withdrawal_count,94
update_count,2005-05-25 07:27:00,586,announcement_count,502,withdrawal_count,54
update_count,2005-05-25 07:28:00,839,announcement_count,654,withdrawal_count,135
update_count,2005-05-25 07:29:00,975,announcement_count,893,withdrawal_count,54
update_count,2005-05-25 07:30:00,586,announcement_count,483,withdrawal_count,59
update_count,2005-05-25 07:31:00,670,announcement_count,562,withdrawal_count,78
update_count,2005-05-25 07:32:00,1280,announcement_count,1111,withdrawal_count,123
update_count,2005-05-25 07:33:00,524,announcement_count,470,withdrawal_count,24
update_count,2005-05-25 07:34:00,484,announcement_count,419,withdrawal_count,21
update_count,2005-05-25 07:35:00,238,announcement_count,167,withdrawal_count,41
update_count,2005-05-25 07:36:00,481,announcement_count,420,withdrawal_count,13
update_count,2005-05-25 07:37:00,718,announcement_count,667,withdrawal_count,20
update_count,2005-05-25 07:38:00,490,announcement_count,426,withdrawal_count,15
update_count,2005-05-25 07:39:00,825,announcement_count,763,withdrawal_count,36
update_count,2005-05-25 07:40:00,562,announcement_count,488,withdrawal_count,28
update_count,2005-05-25 07:41:00,690,announcement_count,639,withdrawal_count,21
update_count,2005-05-25 07:42:00,799,announcement_count,719,withdrawal_count,31
update_count,2005-05-25 07:43:00,825,announcement_count,756,withdrawal_count,40
update_count,2005-05-25 07:44:00,891,announcement_count,823,withdrawal_count,16
update_count,2005-05-25 07:45:00,580,announcement_count,522,withdrawal_count,32
update_count,2005-05-25 07:46:00,703,announcement_count,603,withdrawal_count,49
update_count,2005-05-25 07:47:00,516,announcement_count,466,withdrawal_count,22
update_count,2005-05-25 07:48:00,829,announcement_count,761,withdrawal_count,33
update_count,2005-05-25 07:49:00,616,announcement_count,546,withdrawal_count,28
update_count,2005-05-25 07:50:00,620,announcement_count,537,withdrawal_count,57
update_count,2005-05-25 07:51:00,1558,announcement_count,1457,withdrawal_count,49
update_count,2005-05-25 07:52:00,1852,announcement_count,1689,withdrawal_count,134
update_count,2005-05-25 07:53:00,1996,announcement_count,1856,withdrawal_count,92
update_count,2005-05-25 07:54:00,3358,announcement_count,3050,withdrawal_count,282
update_count,2005-05-25 07:55:00,1997,announcement_count,1879,withdrawal_count,72
update_count,2005-05-25 07:56:00,1028,announcement_count,931,withdrawal_count,60
update_count,2005-05-25 07:57:00,683,announcement_count,603,withdrawal_count,34
update_count,2005-05-25 07:58:00,953,announcement_count,817,withdrawal_count,105
update_count,2005-05-25 07:59:00,1539,announcement_count,1290,withdrawal_count,203
update_count,2005-05-25 08:00:00,813,announcement_count,767,withdrawal_count,16
update_count,2005-05-25 08:01:00,839,announcement_count,673,withdrawal_count,118
update_count,2005-05-25 08:02:00,925,announcement_count,886,withdrawal_count,15
update_count,2005-05-25 08:03:00,1248,announcement_count,1079,withdrawal_count,116
update_count,2005-05-25 08:04:00,965,announcement_count,822,withdrawal_count,113
update_count,2005-05-25 08:05:00,1211,announcement_count,1105,withdrawal_count,60
update_count,2005-05-25 08:06:00,658,announcement_count,616,withdrawal_count,16
update_count,2005-05-25 08:07:00,988,announcement_count,891,withdrawal_count,47
update_count,2005-05-25 08:08:00,781,announcement_count,724,withdrawal_count,29
update_count,2005-05-25 08:09:00,995,announcement_count,866,withdrawal_count,81
update_count,2005-05-25 08:10:00,753,announcement_count,699,withdrawal_count,26
update_count,2005-05-25 08:11:00,753,announcement_count,645,withdrawal_count,60
update_count,2005-05-25 08:12:00,948,announcement_count,846,withdrawal_count,76
update_count,2005-05-25 08:13:00,704,announcement_count,616,withdrawal_count,42
update_count,2005-05-25 08:14:00,744,announcement_count,675,withdrawal_count,37
update_count,2005-05-25 08:15:00,582,announcement_count,496,withdrawal_count,39
update_count,2005-05-25 08:16:00,876,announcement_count,799,withdrawal_count,45
update_count,2005-05-25 08:17:00,991,announcement_count,805,withdrawal_count,142
update_count,2005-05-25 08:18:00,1166,announcement_count,1053,withdrawal_count,81
update_count,2005-05-25 08:19:00,993,announcement_count,802,withdrawal_count,145
update_count,2005-05-25 08:20:00,1806,announcement_count,1562,withdrawal_count,214
update_count,2005-05-25 08:21:00,706,announcement_count,603,withdrawal_count,58
update_count,2005-05-25 08:22:00,975,announcement_count,811,withdrawal_count,132
update_count,2005-05-25 08:23:00,1054,announcement_count,896,withdrawal_count,116
update_count,2005-05-25 08:24:00,953,announcement_count,855,withdrawal_count,68
update_count,2005-05-25 08:25:00,1273,announcement_count,1172,withdrawal_count,53
update_count,2005-05-25 08:26:00,575,announcement_count,510,withdrawal_count,41
update_count,2005-05-25 08:27:00,786,announcement_count,708,withdrawal_count,26
update_count,2005-05-25 08:28:00,535,announcement_count,476,withdrawal_count,31
update_count,2005-05-25 08:29:00,950,announcement_count,890,withdrawal_count,23
update_count,2005-05-25 08:30:00,691,announcement_count,621,withdrawal_count,29
update_count,2005-05-25 08:31:00,886,announcement_count,719,withdrawal_count,141
update_count,2005-05-25 08:32:00,837,announcement_count,663,withdrawal_count,128
update_count,2005-05-25 08:33:00,1279,announcement_count,1188,withdrawal_count,61
update_count,2005-05-25 08:34:00,627,announcement_count,540,withdrawal_count,39
update_count,2005-05-25 08:35:00,1274,announcement_count,1193,withdrawal_count,53
update_count,2005-05-25 08:36:00,1297,announcement_count,1204,withdrawal_count,44
update_count,2005-05-25 08:37:00,816,announcement_count,738,withdrawal_count,52
update_count,2005-05-25 08:38:00,764,announcement_count,680,withdrawal_count,36
update_count,2005-05-25 08:39:00,638,announcement_count,552,withdrawal_count,58
update_count,2005-05-25 08:40:00,1056,announcement_count,981,withdrawal_count,29
update_count,2005-05-25 08:41:00,534,announcement_count,394,withdrawal_count,112
update_count,2005-05-25 08:42:00,875,announcement_count,731,withdrawal_count,93
update_count,2005-05-25 08:43:00,696,announcement_count,639,withdrawal_count,35
update_count,2005-05-25 08:44:00,911,announcement_count,769,withdrawal_count,88
update_count,2005-05-25 08:45:00,1243,announcement_count,1114,withdrawal_count,103
update_count,2005-05-25 08:46:00,842,announcement_count,753,withdrawal_count,43
update_count,2005-05-25 08:47:00,698,announcement_count,578,withdrawal_count,87
update_count,2005-05-25 08:48:00,535,announcement_count,435,withdrawal_count,56
update_count,2005-05-25 08:49:00,792,announcement_count,748,withdrawal_count,14
update_count,2005-05-25 08:50:00,520,announcement_count,427,withdrawal_count,43
update_count,2005-05-25 08:51:00,582,announcement_count,526,withdrawal_count,25
update_count,2005-05-25 08:52:00,760,announcement_count,636,withdrawal_count,78
update_count,2005-05-25 08:53:00,1210,announcement_count,1045,withdrawal_count,137
update_count,2005-05-25 08:54:00,1860,announcement_count,1727,withdrawal_count,84
update_count,2005-05-25 08:55:00,1206,announcement_count,977,withdrawal_count,199
update_count,2005-05-25 08:56:00,693,announcement_count,623,withdrawal_count,24
update_count,2005-05-25 08:57:00,665,announcement_count,610,withdrawal_count,24
update_count,2005-05-25 08:58:00,751,announcement_count,655,withdrawal_count,50
update_count,2005-05-25 08:59:00,520,announcement_count,450,withdrawal_count,42
update_count,2005-05-25 09:00:00,803,announcement_count,721,withdrawal_count,36
update_count,2005-05-25 09:01:00,1154,announcement_count,1062,withdrawal_count,62
update_count,2005-05-25 09:02:00,518,announcement_count,438,withdrawal_count,32
update_count,2005-05-25 09:03:00,874,announcement_count,828,withdrawal_count,20
update_count,2005-05-25 09:04:00,1220,announcement_count,1100,withdrawal_count,70
update_count,2005-05-25 09:05:00,1102,announcement_count,896,withdrawal_count,176
update_count,2005-05-25 09:06:00,1641,announcement_count,1547,withdrawal_count,50
update_count,2005-05-25 09:07:00,873,announcement_count,775,withdrawal_count,65
update_count,2005-05-25 09:08:00,801,announcement_count,704,withdrawal_count,47
update_count,2005-05-25 09:09:00,686,announcement_count,605,withdrawal_count,55
update_count,2005-05-25 09:10:00,800,announcement_count,727,withdrawal_count,32
update_count,2005-05-25 09:11:00,730,announcement_count,681,withdrawal_count,14
update_count,2005-05-25 09:12:00,477,announcement_count,435,withdrawal_count,14
update_count,2005-05-25 09:13:00,479,announcement_count,390,withdrawal_count,39
update_count,2005-05-25 09:14:00,914,announcement_count,848,withdrawal_count,42
update_count,2005-05-25 09:15:00,1315,announcement_count,1236,withdrawal_count,24
update_count,2005-05-25 09:16:00,628,announcement_count,469,withdrawal_count,135
update_count,2005-05-25 09:17:00,447,announcement_count,366,withdrawal_count,35
update_count,2005-05-25 09:18:00,739,announcement_count,680,withdrawal_count,27
update_count,2005-05-25 09:19:00,597,announcement_count,483,withdrawal_count,70
update_count,2005-05-25 09:20:00,879,announcement_count,808,withdrawal_count,42
update_count,2005-05-25 09:21:00,741,announcement_count,667,withdrawal_count,24
update_count,2005-05-25 09:22:00,587,announcement_count,533,withdrawal_count,26
update_count,2005-05-25 09:23:00,812,announcement_count,734,withdrawal_count,32
update_count,2005-05-25 09:24:00,1281,announcement_count,1179,withdrawal_count,72
update_count,2005-05-25 09:25:00,853,announcement_count,775,withdrawal_count,34
update_count,2005-05-25 09:26:00,690,announcement_count,637,withdrawal_count,16
update_count,2005-05-25 09:27:00,640,announcement_count,581,withdrawal_count,15
update_count,2005-05-25 09:28:00,528,announcement_count,462,withdrawal_count,38
update_count,2005-05-25 09:29:00,623,announcement_count,567,withdrawal_count,8
update_count,2005-05-25 09:30:00,524,announcement_count,447,withdrawal_count,51
update_count,2005-05-25 09:31:00,728,announcement_count,650,withdrawal_count,28
update_count,2005-05-25 09:32:00,565,announcement_count,486,withdrawal_count,51
update_count,2005-05-25 09:33:00,858,announcement_count,790,withdrawal_count,24
update_count,2005-05-25 09:34:00,552,announcement_count,513,withdrawal_count,9
update_count,2005-05-25 09:35:00,606,announcement_count,533,withdrawal_count,27
update_count,2005-05-25 09:36:00,542,announcement_count,451,withdrawal_count,63
update_count,2005-05-25 09:37:00,350,announcement_count,257,withdrawal_count,43
update_count,2005-05-25 09:38:00,661,announcement_count,588,withdrawal_count,45
update_count,2005-05-25 09:39:00,611,announcement_count,499,withdrawal_count,64
update_count,2005-05-25 09:40:00,904,announcement_count,808,withdrawal_count,72
update_count,2005-05-25 09:41:00,725,announcement_count,617,withdrawal_count,61
update_count,2005-05-25 09:42:00,579,announcement_count,493,withdrawal_count,52
update_count,2005-05-25 09:43:00,626,announcement_count,527,withdrawal_count,53
update_count,2005-05-25 09:44:00,547,announcement_count,474,withdrawal_count,46
update_count,2005-05-25 09:45:00,833,announcement_count,758,withdrawal_count,25
update_count,2005-05-25 09:46:00,546,announcement_count,496,withdrawal_count,22
update_count,2005-05-25 09:47:00,538,announcement_count,454,withdrawal_count,40
update_count,2005-05-25 09:48:00,491,announcement_count,436,withdrawal_count,19
update_count,2005-05-25 09:49:00,870,announcement_count,785,withdrawal_count,45
update_count,2005-05-25 09:50:00,525,announcement_count,471,withdrawal_count,24
update_count,2005-05-25 09:51:00,718,announcement_count,620,withdrawal_count,59
update_count,2005-05-25 09:52:00,1267,announcement_count,1194,withdrawal_count,38
update_count,2005-05-25 09:53:00,551,announcement_count,500,withdrawal_count,19
update_count,2005-05-25 09:54:00,586,announcement_count,514,withdrawal_count,26
update_count,2005-05-25 09:55:00,742,announcement_count,645,withdrawal_count,62
update_count,2005-05-25 09:56:00,408,announcement_count,327,withdrawal_count,35
update_count,2005-05-25 09:57:00,519,announcement_count,451,withdrawal_count,37
update_count,2005-05-25 09:58:00,908,announcement_count,786,withdrawal_count,73
update_count,2005-05-25 09:59:00,543,announcement_count,462,withdrawal_count,51
update_count,2005-05-25 10:00:00,759,announcement_count,663,withdrawal_count,48
update_count,2005-05-25 10:01:00,546,announcement_count,488,withdrawal_count,34
update_count,2005-05-25 10:02:00,727,announcement_count,616,withdrawal_count,57
update_count,2005-05-25 10:03:00,639,announcement_count,575,withdrawal_count,37
update_count,2005-05-25 10:04:00,657,announcement_count,563,withdrawal_count,48
update_count,2005-05-25 10:05:00,1051,announcement_count,968,withdrawal_count,53
update_count,2005-05-25 10:06:00,649,announcement_count,480,withdrawal_count,120
update_count,2005-05-25 10:07:00,599,announcement_count,547,withdrawal_count,20
update_count,2005-05-25 10:08:00,610,announcement_count,516,withdrawal_count,47
update_count,2005-05-25 10:09:00,985,announcement_count,873,withdrawal_count,82
update_count,2005-05-25 10:10:00,643,announcement_count,559,withdrawal_count,36
update_count,2005-05-25 10:11:00,656,announcement_count,593,withdrawal_count,35
update_count,2005-05-25 10:12:00,584,announcement_count,512,withdrawal_count,28
update_count,2005-05-25 10:13:00,616,announcement_count,531,withdrawal_count,52
update_count,2005-05-25 10:14:00,738,announcement_count,669,withdrawal_count,21
update_count,2005-05-25 10:15:00,1114,announcement_count,1027,withdrawal_count,61
update_count,2005-05-25 10:16:00,675,announcement_count,599,withdrawal_count,34
update_count,2005-05-25 10:17:00,586,announcement_count,511,withdrawal_count,43
update_count,2005-05-25 10:18:00,972,announcement_count,872,withdrawal_count,52
update_count,2005-05-25 10:19:00,762,announcement_count,677,withdrawal_count,54
update_count,2005-05-25 10:20:00,630,announcement_count,530,withdrawal_count,49
update_count,2005-05-25 10:21:00,667,announcement_count,578,withdrawal_count,65
update_count,2005-05-25 10:22:00,889,announcement_count,812,withdrawal_count,27
update_count,2005-05-25 10:23:00,624,announcement_count,567,withdrawal_count,29
update_count,2005-05-25 10:24:00,960,announcement_count,848,withdrawal_count,62
update_count,2005-05-25 10:25:00,1249,announcement_count,1168,withdrawal_count,50
update_count,2005-05-25 10:26:00,1254,announcement_count,1169,withdrawal_count,37
update_count,2005-05-25 10:27:00,1347,announcement_count,1281,withdrawal_count,38
update_count,2005-05-25 10:28:00,876,announcement_count,775,withdrawal_count,55
update_count,2005-05-25 10:29:00,808,announcement_count,717,withdrawal_count,62
update_count,2005-05-25 10:30:00,1004,announcement_count,826,withdrawal_count,129
update_count,2005-05-25 10:31:00,776,announcement_count,705,withdrawal_count,43
update_count,2005-05-25 10:32:00,957,announcement_count,882,withdrawal_count,36
update_count,2005-05-25 10:33:00,761,announcement_count,696,withdrawal_count,26
update_count,2005-05-25 10:34:00,992,announcement_count,930,withdrawal_count,36
update_count,2005-05-25 10:35:00,567,announcement_count,489,withdrawal_count,32
update_count,2005-05-25 10:36:00,547,announcement_count,472,withdrawal_count,47
update_count,2005-05-25 10:37:00,678,announcement_count,598,withdrawal_count,30
update_count,2005-05-25 10:38:00,768,announcement_count,700,withdrawal_count,42
update_count,2005-05-25 10:39:00,1474,announcement_count,1343,withdrawal_count,83
update_count,2005-05-25 10:40:00,761,announcement_count,700,withdrawal_count,28
update_count,2005-05-25 10:41:00,284,announcement_count,173,withdrawal_count,67
update_count,2005-05-25 10:42:00,566,announcement_count,502,withdrawal_count,36
update_count,2005-05-25 10:43:00,788,announcement_count,694,withdrawal_count,48
update_count,2005-05-25 10:44:00,816,announcement_count,733,withdrawal_count,53
update_count,2005-05-25 10:45:00,912,announcement_count,848,withdrawal_count,18
update_count,2005-05-25 10:46:00,1651,announcement_count,1586,withdrawal_count,28
update_count,2005-05-25 10:47:00,730,announcement_count,624,withdrawal_count,64
update_count,2005-05-25 10:48:00,630,announcement_count,559,withdrawal_count,41
update_count,2005-05-25 10:49:00,676,announcement_count,566,withdrawal_count,59
update_count,2005-05-25 10:50:00,760,announcement_count,703,withdrawal_count,31
update_count,2005-05-25 10:51:00,521,announcement_count,439,withdrawal_count,32
update_count,2005-05-25 10:52:00,547,announcement_count,468,withdrawal_count,51
update_count,2005-05-25 10:53:00,980,announcement_count,889,withdrawal_count,43
update_count,2005-05-25 10:54:00,886,announcement_count,736,withdrawal_count,122
update_count,2005-05-25 10:55:00,663,announcement_count,550,withdrawal_count,67
update_count,2005-05-25 10:56:00,521,announcement_count,459,withdrawal_count,34
update_count,2005-05-25 10:57:00,902,announcement_count,831,withdrawal_count,23
update_count,2005-05-25 10:58:00,1115,announcement_count,1014,withdrawal_count,75
update_count,2005-05-25 10:59:00,608,announcement_count,539,withdrawal_count,25
update_count,2005-05-25 11:00:00,920,announcement_count,826,withdrawal_count,58
update_count,2005-05-25 11:01:00,798,announcement_count,715,withdrawal_count,40
